id,username,created_at,lng,lat,text
1517179411765899266,DaBigMajorr,Thu Apr 21 16:32:14 +0000 2022,-95.44648649999999,29.838495,I want lick her skin yea 😂
1517179412055273472,prettymskiller,Thu Apr 21 16:32:14 +0000 2022,-95.44648649999999,29.838495,Guess you could call that…STRANGER THINGS.✌🏾😏
1517179412130770946,CedricRichards,Thu Apr 21 16:32:14 +0000 2022,-81.2487865,42.9488405,This guy should have been out of politics in the 1980s
1517179412562784256,AsafLubin,Thu Apr 21 16:32:14 +0000 2022,-86.441236,39.766555499999996,@Alicia_S_N @IowaLaw Congrats! Such a great hire and such a great school!
1517179413590388736,PromoGuyMI,Thu Apr 21 16:32:14 +0000 2022,-86.27053950000001,45.001180000000005,Check BetMGM inboxes for this offer as well ⬇️Bet $50+ on DET ML and get a $30 free bet if Miggy gets a hit!*St… https://t.co/KFtgDZrM0c
1517179414546722816,MsTangela,Thu Apr 21 16:32:14 +0000 2022,-95.44648649999999,29.838495,@SeasonedN Amen 🙏🏽
1517179414605451268,NOBTS,Thu Apr 21 16:32:14 +0000 2022,-90.011008,29.982601,"“Three barriers to evangelism among cultural Christianity: 2) morals. For many people, the goodness of their charac… https://t.co/gZeewJDvZl"
1517179414920024066,freewillagain,Thu Apr 21 16:32:15 +0000 2022,-72.4511725,43.871756500000004,"""Canada blame obesity in America"" @DCSAgov @DefenseIntel @DeptofDefense can't The #Capgrasdelusion is the belief th… https://t.co/GPVxTpL6oX"
1517179415003746311,RogerSwartz8,Thu Apr 21 16:32:15 +0000 2022,-117.8505745,33.8819225,@WmScottBlair @janetshoemake @roosterpisces @Marizellell @DoodlesTrks @azredhen @yrwol7 @JakeHolman57… https://t.co/GCXewHV0eg
1517179415406469123,YankeesLauren,Thu Apr 21 16:32:15 +0000 2022,-74.2100245,39.6032975,Best part of working remotely is being able to watch the #Yankees without being glued to my phone. #RepBX
1517179415431688193,GloriaCaldas3,Thu Apr 21 16:32:15 +0000 2022,-78.837021,35.7561885,@4ever_days where are you. We’re all worried and we miss you. Right @JasonGancedo ?
1517179415758843907,TheOgtsmitty,Thu Apr 21 16:32:15 +0000 2022,-86.2996665,39.9574345,"We won’t fall out about shit, especially not bout no bitch"
1517179415251144704,MarkAlanWard1,Thu Apr 21 16:32:15 +0000 2022,-120.84603899999999,35.3780725,@greg16676935420 Clip on?
1517179415582674951,MarjorieKEastmn,Thu Apr 21 16:32:15 +0000 2022,-78.657837,35.8439815,"Check out the recap. “We need to balance the budget,” Eastman said. “It is reckless spending that the Biden Democra… https://t.co/ulxBUmpuQC"
1517179416903921664,william_willia2,Thu Apr 21 16:32:15 +0000 2022,-92.12284,46.758334500000004,@stengel Calling out a lie or false assumption becomes an apolitical act. A professional journalist knows this and… https://t.co/o3f2gnGZzX
1517179416622870528,PikevilleGameCo,Thu Apr 21 16:32:15 +0000 2022,-82.5880085,37.528002,Restock on Brilliant Stars boxes and packs just hit our shelves!Drop in and browse today! New arrivals 5 or more… https://t.co/fCxxvyUJJl
1517179416073457664,GolfsoupJones,Thu Apr 21 16:32:15 +0000 2022,-95.800925,35.971679,Damn the squirrels!! @DogsOfTurf https://t.co/sDjdlS1Iue
1517179417860227072,psaintlouis9,Thu Apr 21 16:32:15 +0000 2022,-90.24782400000001,38.653771,@zachmanorrat oooooooo  pull over you are speeding  ooooo well hello driver we can make arrangements to get out of… https://t.co/u9zbgolqR8
1517179418455777281,IndigoBlue212,Thu Apr 21 16:32:15 +0000 2022,-92.004936,34.229183,"Espresso shots here at Indigo Blue, $3 a shot. Stop by and try a cup today! #IndigoBlue📍 #DowntownPB https://t.co/wONKXp1VZb"
1517179419345002498,shotbymdott,Thu Apr 21 16:32:16 +0000 2022,-83.1738665,32.6782075,im cryin dawg ts way to funny 😭😭
1517179419827261440,lackofseroton1n,Thu Apr 21 16:32:16 +0000 2022,-76.8867085,38.8723445,@JTaheim @vincentdivinci @Leek_G lol yeah aight
1517179422092242944,mattyost_,Thu Apr 21 16:32:16 +0000 2022,-92.9238085,44.9054195,debuting the ring light today so i will stop looking like a corpse in zoom court
1517179423006539776,MathewWNorris,Thu Apr 21 16:32:16 +0000 2022,-86.1429225,39.7795625,"“Hey, Dad- wanna have a catch?”  Gets me every time."
1517179424424153089,TheBeerGuyCorp,Thu Apr 21 16:32:17 +0000 2022,-112.12467649999999,33.5528625,Is anyone looking for tickets to the @DizzyWright show in #Reno please contact me retweet inbox or email me or comm… https://t.co/DWhRjyHUj6
1517179425162502144,JoshGellers,Thu Apr 21 16:32:17 +0000 2022,-83.804475,27.698681999999998,@Phil_Lucas_S @sentientism I take it you aren’t familiar with the literature beyond utilitarian takes on animal rig… https://t.co/jOqu0FYvAJ
1517179425229611011,michelle1comens,Thu Apr 21 16:32:17 +0000 2022,-123.030834,49.256308,Just posted a photo @ East Vancouver https://t.co/Iy7x0vU9VZ
1517179425229459462,CloudedQuagga,Thu Apr 21 16:32:17 +0000 2022,-104.789327,38.8885185,Statues around the Cheyenne Mountain Zoo. #Photography #Nature #NaturePhotography https://t.co/xWD9dH08iV
1517179426659717127,rkunstadt,Thu Apr 21 16:32:17 +0000 2022,-104.897597,39.587731000000005,Can any other network except @FOXTV acquire #TheMaskedSinger? @nbc? @ABCNetwork? Anyone? Bueller?
1517179425636306948,bearkoda446,Thu Apr 21 16:32:17 +0000 2022,-118.4119065,34.0207895,@SteelSeries 😭 ILY Ivy- From Saurfang learning to walk on a leash https://t.co/mCDIttJP5a
1517179426970157061,imdjmaajor,Thu Apr 21 16:32:17 +0000 2022,-92.6338345,32.5369,dead ass RestUpE ❤️‍🩹
1517179429205774336,JudySwi57078326,Thu Apr 21 16:32:18 +0000 2022,-83.804475,27.698681999999998,@Myfiero67 @RbgMarco Well then Dude you must love being a HATER!
1517179429822386176,ZerKnowsBest,Thu Apr 21 16:32:18 +0000 2022,-73.9685415,40.780709,@thehairygreek1 @TheDrunkJetsFan @teriyakichicknn You’re so obsessed with Greek Easter
1517179432611557378,popse697,Thu Apr 21 16:32:19 +0000 2022,-76.50144800000001,43.461226499999995,@ViviNurse1 Yes can I taste it
1517179432292823041,DirkDiggler989,Thu Apr 21 16:32:19 +0000 2022,-77.2369685,38.8051145,All praises https://t.co/PyNKyd9KiO
1517179434033364994,Parlayquay_,Thu Apr 21 16:32:19 +0000 2022,-79.861034,35.1704985,Nuggets &amp; Hawks gone get swept bra😭
1517179436143198208,JamesIsaak2,Thu Apr 21 16:32:20 +0000 2022,-82.466475,42.987736,"@SenTomCotton You voted against aid to Ukraine, ya scrawny little turd."
1517179436302540800,dom718_,Thu Apr 21 16:32:20 +0000 2022,-73.8494415,40.8503475,disgusting.
1517179437246259201,JesseHe54443920,Thu Apr 21 16:32:20 +0000 2022,-88.232444,42.2162215,"@LISAMW979 Hi Lisa, Happy Friday eve 😉."
1517179438466838529,NGScitykitty,Thu Apr 21 16:32:20 +0000 2022,-83.099288,42.3527865,@rhombusleech @USLMemes Literally the best silver lining out of a shit draw.
1517179438236151809,__thegrayarea,Thu Apr 21 16:32:20 +0000 2022,-79.9806895,40.431388999999996,@WhismanSucks Hold up Dustin Lynch? https://t.co/tMKUm02MrD
1517179437674110977,AaronTomlin8,Thu Apr 21 16:32:20 +0000 2022,-73.8311875,40.6708795,"I’ve had it twice now 🤦‍♂️. It’s very mild this time. Stay safe out there, everyone! https://t.co/7VBFMC4t0g"
1517179439343280128,Zen232,Thu Apr 21 16:32:20 +0000 2022,-116.785718,47.673404,@nmlinguaphile I tell ya. Millennials and their trophies smh.
1517179439930650627,NanciGuestRDPhD,Thu Apr 21 16:32:20 +0000 2022,-79.2725695,43.629311,@KevinH_PhD @ScepticalDoctor Fantastic! Important questions we need answered.  Thx.
1517179440396062732,Icollectkickzz,Thu Apr 21 16:32:21 +0000 2022,-118.4119065,34.0207895,"Mannnnn, I bet her tittties are prettier than a Hawaiian sunset"
1517179440974991362,elitelife_kd,Thu Apr 21 16:32:21 +0000 2022,-84.433106,33.7671945,@jaytatum0 On me!!✊🏽
1517179442388508672,ebthetravelagt,Thu Apr 21 16:32:21 +0000 2022,-84.433106,33.7671945,That dude on the plane didn’t remember that Mike Tyson had them hands?
1517179442283560969,osucsw,Thu Apr 21 16:32:21 +0000 2022,-82.985772,39.9946835,"With graduation almost here and a new chapter beginning, we want to hear about your experience at Ohio State!Take… https://t.co/JDnjC5T3nL"
1517179443839647744,GainesvilleLax,Thu Apr 21 16:32:21 +0000 2022,-77.6273615,38.7922175,Game day! District game against @OsbournMLax! 7pm start time at home! #GoCards
1517179444145934340,1liltt,Thu Apr 21 16:32:21 +0000 2022,-84.3552075,33.6178565,"he said “new dollars , new favors for you “ 😮‍💨😮‍💨😮‍💨😮‍💨🤦🏽‍♂️"
1517179444401623042,NjalTjorkilsson,Thu Apr 21 16:32:22 +0000 2022,-122.90552450000001,44.534596,@Sanguinius_Him Do it anyway. Do it on a schedule to build a habit. Paint with others. Online or in person. Mix it… https://t.co/wjtftr3MXW
1517179446456983553,keepnupwitce_,Thu Apr 21 16:32:22 +0000 2022,-73.655282,40.605453499999996,my stats teacher aint grade shit in like a month…
1517179446398271489,tapps1407,Thu Apr 21 16:32:22 +0000 2022,-77.6885355,43.2514515,It would be safer if he joins a Rugby team. There are no threats in Rugby
1517179446456893441,gpejlc123,Thu Apr 21 16:32:22 +0000 2022,-95.44648649999999,29.838495,What about the bridge?
1517179447224512518,VietnamViG,Thu Apr 21 16:32:22 +0000 2022,-73.9487755,40.655138,"I hope you talking about playing, I need a shooter"
1517179447769763842,ButterflyMcGrew,Thu Apr 21 16:32:22 +0000 2022,-83.804475,27.698681999999998,@DEFendFURiously I wear one every time I go in most stores.
1517179449174740993,SKCFDispatches,Thu Apr 21 16:32:23 +0000 2022,-122.21793693,47.2997458,"😵DISPATCH: Obvious Death, No Resuscitation @ AUBURN SENIOR CENTER, 808 9TH ST SE, AUBURN.Responding Dept: Valley… https://t.co/8BVq507JXo"
1517179451490152451,thomsfitness,Thu Apr 21 16:32:23 +0000 2022,-75.8001415,45.248791,@SlimJim Nice to meat you 🤝 🍖
1517179451192270850,livenationcle,Thu Apr 21 16:32:23 +0000 2022,-81.80305150000001,41.4804175,@LPontheleft lands at @MGMNorthfield Saturday April 30!  Grab your tickets 👉 https://t.co/jrSIg3o4zN https://t.co/4MgwXTBnq5
1517179452089782276,tmj_WI_facmgmt,Thu Apr 21 16:32:23 +0000 2022,-89.4012302,43.0730517,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Horticult… https://t.co/vsC7pmTqDy"
1517179453029306374,wonway,Thu Apr 21 16:32:24 +0000 2022,-122.2784865,37.758798,That's when we play a Fela Kuti song..#FelaBreakcc: @diondecibels
1517179453675380737,BROCALLMETOMMY,Thu Apr 21 16:32:24 +0000 2022,-83.804475,27.698681999999998,"My girlfriend is pretty so she gets whatever she wants, she wants a snack, best believe ima get my ass Up to fix he… https://t.co/mds7qEGc7K"
1517179453008404480,devyn_samson,Thu Apr 21 16:32:24 +0000 2022,-79.98009,32.880932,Eggs on burgers only https://t.co/Jt3Wb5PNgf
1517179454354706433,tmj_CA_green,Thu Apr 21 16:32:24 +0000 2022,-117.2927641,34.5362184,We're hiring! Read about our latest job opening here: Environmental Planning and Compliance Client Team Leader / Gr… https://t.co/JxaivZVnsw
1517179454677786624,ServeYourCityDC,Thu Apr 21 16:32:24 +0000 2022,-77.0143985,38.898602999999994,"‼️SAVE THE DATE‼️Join us on April 30 as we gather to celebrate our community partner, @WashingtonPffc’s 14 year an… https://t.co/Od9x6XhWO3"
1517179454874963969,ABigThingBadly,Thu Apr 21 16:32:24 +0000 2022,-72.83558400000001,41.7312315,IMHO doing a mid-day Town Hall off the dome with two days notice means we’re in for something big https://t.co/WRJCQcynad
1517179455592026117,_mermaidmargo,Thu Apr 21 16:32:24 +0000 2022,-116.9523525,32.7992535,@stiickerrs Jim is the only reason why I am so happy
1517179456028299265,mrbcpa99,Thu Apr 21 16:32:24 +0000 2022,-71.3543305,42.2855835,@WeatherOwen Really. We would need a repeat of 3 named storms making it to us and dumping 5-6 inches of rain.
1517179456154062849,donna_lewisart,Thu Apr 21 16:32:24 +0000 2022,-119.7824645,36.786041999999995,@animalloverami Needs a touch of parsley or...?👏👏
1517179456292634624,sylvieharrow,Thu Apr 21 16:32:24 +0000 2022,-82.431755,27.097179,@johnnylovesdepp 😊😊😊😘😊😊😊 Truth. Isn’t it THE BEST!!!?!!!!😍
1517179456393138183,servetus,Thu Apr 21 16:32:24 +0000 2022,-108.562922,45.7974455,More mourning the victims of such a war which in 2022 is often LGBT youth
1517179456867094530,Grams28127257,Thu Apr 21 16:32:25 +0000 2022,-112.283112,33.615955,Scary shit
1517179458050002946,uttylercsfw,Thu Apr 21 16:32:25 +0000 2022,-95.31703999999999,32.315661500000004,"As the semester is coming to an end and many of you are planning on traveling, here are some tips on how travel and… https://t.co/KTRZnR6ce7"
1517179458490404865,Call_Me_Cash,Thu Apr 21 16:32:25 +0000 2022,-96.7617535,32.819858499999995,My favorite person frfr. 🤎 https://t.co/eLsJRl7pi4
1517179459446591489,kingbutler_1,Thu Apr 21 16:32:25 +0000 2022,-117.104989,32.810012,@FaZeBlaze @KaleiRenay @Viperous I’m with you on this Blaze 😭😭😭
1517179459119435794,nedarbnagrom,Thu Apr 21 16:32:25 +0000 2022,-118.4119065,34.0207895,"DJ THINGS TN / TMR IN LA PULL UP , ONLY PLAYING SLAPS https://t.co/FrVbz3JviR"
1517179460428058624,eldaveoso,Thu Apr 21 16:32:25 +0000 2022,-118.9188865,34.188478,@NO_MORE_45 enjoyed you on the #WalterReport keep up the good fight:)
1517179460436512776,PromoGuyMI,Thu Apr 21 16:32:25 +0000 2022,-86.27053950000001,45.001180000000005,@WorldofIsaac So I hear 🙄
1517179463024496641,Leic_x,Thu Apr 21 16:32:26 +0000 2022,-83.804475,27.698681999999998,Anywho want a pit?
1517179463569715200,nvme1111,Thu Apr 21 16:32:26 +0000 2022,-73.935756,40.848138,Gone but never forgotten!RIP Prince…. 4/21/16 @ Washington Heights https://t.co/g0CAkyRM7t
1517179465515683840,SpiroAgnewGhost,Thu Apr 21 16:32:27 +0000 2022,-118.4119065,34.0207895,Is “Dumb Dr. Strangelove” the name of the Nazi in a wheelchair who is a total disgrace to the entire United States… https://t.co/yQ98qsyNbU
1517179466212003851,kembots,Thu Apr 21 16:32:27 +0000 2022,-117.104989,32.810012,@ProdTraphouse @BillyM2k @coffeebreak_YT What are guys seeing? Im so confused 🫤 https://t.co/P8Fc2FLZWF
1517179466950270976,CAcoachmathews,Thu Apr 21 16:32:27 +0000 2022,-87.3221685,36.5509835,Make that ✌🏼 times I get to see ATL in Nashville this year #ATLUTD
1517179469978652674,RyansCardssLLC,Thu Apr 21 16:32:28 +0000 2022,-83.1738665,32.6782075,@Mark_Hovan nailed it
1517179471484309504,JazzieElle,Thu Apr 21 16:32:28 +0000 2022,-75.77004099999999,42.746617,@TVcody Awesome
1517179472629452800,chipsy231,Thu Apr 21 16:32:28 +0000 2022,-71.0887125,42.3136695,My tulips and daffodils are enjoying the warm sun today. https://t.co/bOXRdGW5PG
1517179474000949249,HelloBaby214,Thu Apr 21 16:32:29 +0000 2022,-75.3864605,39.1450235,Who tryna give some head and get some head same time
1517179474164555779,CHS_DrBrown,Thu Apr 21 16:32:29 +0000 2022,-83.9638415,35.9824705,Driver’s Education is back @KnoxCentralHS for the 22-23 school year! Please complete the form below if you are inte… https://t.co/kD0GFonX2R
1517179474978213890,RichardAlanPal2,Thu Apr 21 16:32:29 +0000 2022,-87.74796549999999,43.7485585,"@RonjaTheSpaniel I’m glad You had such a good time at Nan’s, that You had runs in Magical Forests and Runs on the B… https://t.co/MBmbWt05fY"
1517179476123144194,brighton_gay,Thu Apr 21 16:32:29 +0000 2022,-116.5172895,33.8250795,@The_GayDivorcee That’s stunning!
1517179478346280961,MiekBrzy92,Thu Apr 21 16:32:30 +0000 2022,-84.433106,33.7671945,@queenveej Like? Who gives about niggas who will ever know you lol
1517179478203641864,CjScro,Thu Apr 21 16:32:30 +0000 2022,-96.3073065,65.8381145,@pressprogress 🤔I  think she 👩🏾‍🦱could even do better than the popular globalist gluten free false conservative🤓F… https://t.co/KT3nxX2fen
1517179480011386880,midwesternexile,Thu Apr 21 16:32:30 +0000 2022,-83.804475,27.698681999999998,"@akedpa @ThatsJustGroce ...with alcohol, right, Doc?"
1517179480275656704,PrimetimeBall_,Thu Apr 21 16:32:30 +0000 2022,-77.466665,43.159805,Congrats 🎊
1517179482326519815,SacKenny,Thu Apr 21 16:32:31 +0000 2022,-121.469664,38.561722,Facts!
1517179484910272513,raellertson1,Thu Apr 21 16:32:31 +0000 2022,-77.0143985,38.898602999999994,@GizmosSpace And We love ❤️ Gizmo!
1517179486990737410,GmanMU09,Thu Apr 21 16:32:32 +0000 2022,-82.4398345,38.407664,"Yeah, sucks both sides are threatened by this guy.Dude would've demolished Biden like he did Trump if given the ch… https://t.co/QQIgIxuzBY"
1517179488186081281,_tylerseonghall,Thu Apr 21 16:32:32 +0000 2022,-77.349057,38.9558015,@PatriotOfNajd @zahacktanvir We need Trump back!
1517179488953520128,ArmandDoma,Thu Apr 21 16:32:32 +0000 2022,-122.4359785,37.7706565,@ClayForPDX There are also unique social cohesion and integration arguments for mixed income social housing; reduci… https://t.co/1AW0RFt6eB
1517179489029169155,iGregGreene,Thu Apr 21 16:32:32 +0000 2022,-86.85117650000001,35.935017,@FANGORIA @TaraAnsley I like it! This looks good!
1517179491784744967,yungdumsum,Thu Apr 21 16:32:33 +0000 2022,-75.117998,40.0048655,Ain’t nobody got time to motivate no weirdo. Did nothing but support this girl and all you can do is find the wrong… https://t.co/dFdzzXCqfS
1517179492057305088,mohtasham_aly,Thu Apr 21 16:32:33 +0000 2022,-122.81848600000001,49.111519,💪💪💪💪💪💪 power show #امپورٹڈ_حکومت_نامنظور
1517179492048916480,tmj_cao_legal,Thu Apr 21 16:32:33 +0000 2022,-117.2897652,34.1083449,"Want to work at Loma Linda University Health? We're hiring in #SanBernardino, CA! Click for details: https://t.co/GuY3TI9KsT #Legal"
1517179492233588737,blkslkysmth2,Thu Apr 21 16:32:33 +0000 2022,-97.6547945,31.0533845,@Deivid0069 @Victorjgp88 mmm damn!
1517179491663101953,meanwhilebeer,Thu Apr 21 16:32:33 +0000 2022,-97.754724,30.323345500000002,"If you’re looking for music that feeds your soul, you’re likely to find it here at Meanwhile. Plan out your next… https://t.co/GQapypfUHu"
1517179493420568577,jonathanritsch6,Thu Apr 21 16:32:33 +0000 2022,-88.04924650000001,42.1151285,Don't miss Ep. 25 - Daydream of Eaternal Nocturnal.#WEBTOON https://t.co/ATeiok8sSz
1517179493605003266,demonbladejin,Thu Apr 21 16:32:33 +0000 2022,-118.4119065,34.0207895,a World Cup commercial I fucking CANT — @meg_allen ARE YOU SEEING THIS https://t.co/BcDTGEei8o
1517179493898670080,Itsteemactoyou,Thu Apr 21 16:32:33 +0000 2022,-87.732013,41.8335845,ON MY MAMA IM NOT 🤣
1517179494661967873,kapowder,Thu Apr 21 16:32:34 +0000 2022,-111.91702599999999,40.765805,@outofpodcast This is what really does it for me. Cheshire knows best… https://t.co/ExI6FobIE1
1517179495077203969,TattedUpMiko,Thu Apr 21 16:32:34 +0000 2022,-117.0226945,38.502147,@EnergizerHunnii I'm having one of these realizations and I'm PRAYING once the deed is done they don't come looking… https://t.co/Kh6bEyvMc0
1517179495115075584,upnatom2,Thu Apr 21 16:32:34 +0000 2022,-76.62048200000001,39.284712999999996,16 floor office building almost empty. Turning into 166 apartments but for now I'm babysitting https://t.co/y8VJTTrJr4
1517179495970709505,OmariBaruch,Thu Apr 21 16:32:34 +0000 2022,-74.0960495,40.9027595,People need time to understand the truth. I give it to them with the truth.
1517179497036103682,iAmErikGonzalez,Thu Apr 21 16:32:34 +0000 2022,-85.70879500000001,42.897879,You gon eat or you gon starve
1517179498076196868,indicarlosss,Thu Apr 21 16:32:34 +0000 2022,-97.28591349999999,32.7799665,@SaycheeseDGTL Congrats young lady
1517179498029993987,tmj_RDU_secure,Thu Apr 21 16:32:34 +0000 2022,-78.6381787,35.7795897,Allied Universal is a leading security services provider. We offer multiple stable career opportunities with weekly… https://t.co/VQp8fJeAC5
1517179499007418370,AFriedlander11,Thu Apr 21 16:32:35 +0000 2022,-80.11290349999999,26.533486,@ElegantEricaJ Back in the day I do recall applying to be on Singled Out 😂😂
1517179499049361411,JasmineWSFA,Thu Apr 21 16:32:35 +0000 2022,-86.24472850000001,32.364145,@AlyssaKNewton @tomlallyky We’re kindred spirits 😊
1517179500701765635,BADASmusher,Thu Apr 21 16:32:35 +0000 2022,-119.30660750000001,37.2691755,@ccowboy723 What The Hell!?
1517179500127145990,rdslazaro,Thu Apr 21 16:32:35 +0000 2022,-122.3306025,47.614817,absolutely 😍 at this response to a question about what's exciting and special about seattle https://t.co/LXXtXe2XKX
1517179501259771909,PatrickSleem,Thu Apr 21 16:32:35 +0000 2022,-116.55343,33.82336,Just posted a photo @ Frey II House https://t.co/a5zEkn9cv8
1517179500248780806,SaraPaulGK,Thu Apr 21 16:32:35 +0000 2022,-122.513812,37.979804,First time training with my new college keeper coach.@dominican_ws https://t.co/fn6Van9w59
1517179501918265345,Patpaulsonsux,Thu Apr 21 16:32:35 +0000 2022,-77.02607,38.99646,"Tonight! I'll be there, but don't let that stop you! @ McGinty's Public House https://t.co/1h6bplIAki"
1517179503310688260,DeGambler_,Thu Apr 21 16:32:36 +0000 2022,-90.011008,29.982601,Nah this is fire
1517179503792967685,maraiza77,Thu Apr 21 16:32:36 +0000 2022,-117.104989,32.810012,Have you ever felt embarrassed for someone? I mean truly embarrassed!?
1517179504073986048,HBSILK,Thu Apr 21 16:32:36 +0000 2022,-117.9987325,33.692542,@kiddnoli It’s Op af!
1517179504153841665,Jeremydrisch,Thu Apr 21 16:32:36 +0000 2022,-77.60468399999999,41.1179365,@whoisaddison drop i got it bad in time for hot girl summer challenge…maybe just drop your debut ep bestie 🤭💅🏼🥹
1517179504271118344,ApostleRussellA,Thu Apr 21 16:32:36 +0000 2022,-122.630908,45.536402,I don't understand what your saying I do understand the darkness cannot overcome light yes mature Christians are no… https://t.co/IVstNV0yDO
1517179504774434816,tmj_nursingjobs,Thu Apr 21 16:32:36 +0000 2022,-80.2878794,27.2932971,We strive to be a place where our nurses can create #HealthierTomorrows for every patient we serve – and for each o… https://t.co/3Tx5rrvF8b
1517179505802194944,purplepartys,Thu Apr 21 16:32:36 +0000 2022,-96.7617535,32.819858499999995,tell me why I’m merging on the highway and there’s a mf on a pedal 🚴 getting on 😭
1517179508486512640,juli882,Thu Apr 21 16:32:37 +0000 2022,-91.0907995,30.4591,@DrGoodknight Pris had minor surgery to the back (top?) of her neck.  I don’t know why they don’t try for a better… https://t.co/Oa3ab9TX9N
1517179509241483265,partners_air,Thu Apr 21 16:32:37 +0000 2022,-96.7617535,32.819858499999995,"Did you know the Dust Free Active is affective against odors, VOC’s and inactivates virus’s in the air? Robert can… https://t.co/HyXzZgx1v0"
1517179510399062017,golfergraham,Thu Apr 21 16:32:37 +0000 2022,-97.754724,30.323345500000002,@JohnPetersonFW I also went for a sports pilot license until the other teacher crashed and died. https://t.co/mdW2zGGIuI
1517179510604640257,NotKelseySmith,Thu Apr 21 16:32:37 +0000 2022,-82.163663,33.536182,@BMalau I adore this Malaury!! 💛
1517179510751432705,itsmynikinabox,Thu Apr 21 16:32:37 +0000 2022,-79.861034,35.1704985,@CCS_KW It takes the fun out of racing where races that season had been held already
1517179510667493376,mllohrman,Thu Apr 21 16:32:37 +0000 2022,-88.31761814,41.7213259,"Atta girl! (at @PlanetFitness in Montgomery, IL) https://t.co/rW604fXzAU"
1517179510864564228,DclDuo,Thu Apr 21 16:32:37 +0000 2022,-122.20190500000001,47.680319,Great show guys!! I just emailed @RopeDropQueen to see about getting onboard. Yours is always a review we trust!!
1517179510956908545,MerleKlebanoff,Thu Apr 21 16:32:37 +0000 2022,-73.993546,40.2943565,"@AdamKinzinger @MikeStraka2 And I wear a mask in the supermarket. Mandate or not, I will continue to do so"
1517179511946694663,CarissaMThomas1,Thu Apr 21 16:32:38 +0000 2022,-86.793917,33.5422375,Thomas Lab news! Zoë Evans presenting her senior research project - “Toll-like Receptor Activation Increases PD-L1… https://t.co/F0KQl0alet
1517179515092582403,KissMyBlackAsh_,Thu Apr 21 16:32:38 +0000 2022,-73.9487755,40.655138,@ShxtSeanSaid Lmaooo well he might be in Philly on Friday so you might not need to ride too far.
1517179515763662850,ItsRareBreed,Thu Apr 21 16:32:39 +0000 2022,-84.433106,33.7671945,@eastatlniggaa Mann they got devil dick they already called the devil😂
1517179516208173060,colefrom5to7,Thu Apr 21 16:32:39 +0000 2022,-86.791549,36.200008,PsychoPricelessGood in a Crisis https://t.co/xEdpkA5Ts0
1517179518301126656,AndrewDylanMorr,Thu Apr 21 16:32:39 +0000 2022,-89.6596895,39.774345999999994,Lol see where u get ur mouth from @KDTrey5 💯💯🤷🏾‍♂️
1517179518661931008,kenvirstell,Thu Apr 21 16:32:39 +0000 2022,-87.8686855,41.9593835,"I repeat,"
1517179520637415424,KarenHinton,Thu Apr 21 16:32:40 +0000 2022,-90.253346,30.0093515,I love the @PelicansNBA #NewOrleans Here’s why!  https://t.co/okAoBM1RNA
1517179522486980609,VirgilHiley,Thu Apr 21 16:32:40 +0000 2022,-105.5508905,38.997935999999996,"@undisputed @RealSkipBayless Prisoners of this moment. Let's utilize the past, Bucks won against the Nets despite b… https://t.co/YNwVJlQBW7"
1517179522885558273,EHonda413,Thu Apr 21 16:32:40 +0000 2022,-81.057512,41.7919745,@DirtyMatlock Gravy
1517179523468570627,billemarcum,Thu Apr 21 16:32:40 +0000 2022,-87.9053475,41.9180755,I was here for work #djimini2 #chicago #dronephotography https://t.co/x3Tnfliahy
1517179524689104896,logan_adams12,Thu Apr 21 16:32:41 +0000 2022,-79.9438375,39.6293145,@cjhalloran99 Appreciate it sir! Big fan of your work 🤝
1517179525737684992,GuyChristianEr2,Thu Apr 21 16:32:41 +0000 2022,-68.98470499999999,45.188407,JOE BIDEN&amp;DEMOCRATS ARENT FRIENDS OF AMERICANS! FOREIGNERS FIRST CRAP! AIDDING ABBETTING OF ENEMIES FACTUAL AS10000… https://t.co/Z37Db1qvUy
1517179526240948227,smontifiore,Thu Apr 21 16:32:41 +0000 2022,-80.13296249999999,25.816965500000002,@DrOz Congress is lower
1517179527931301889,GuyChristianEr2,Thu Apr 21 16:32:41 +0000 2022,-68.98470499999999,45.188407,KILLINGS IN CHICAGO OVER PAST 3 YEARS! XTIMES10 FOLD! WE ARE AT WAR!! ** KILLINGS OF AMERICANS DRUGS COMMING INTO O… https://t.co/k6Rpq3E6XY
1517179528359124999,TerriWh109,Thu Apr 21 16:32:42 +0000 2022,-85.9785995,35.8305215,"@atrupar And has caused the deaths of yet unknown numbers, they will be finding bodies for a long time.NATO should… https://t.co/SBnMlnsePc"
1517179530821062660,KennyOrellana9,Thu Apr 21 16:32:42 +0000 2022,-117.7823605,33.689732,Don’t fuck with @MikeTyson
1517179534583468034,PatrickHigh8,Thu Apr 21 16:32:43 +0000 2022,-90.011008,29.982601,@devd0ja And she’s so unorganized with her teaching
1517179534235226122,J_Cuda90,Thu Apr 21 16:32:43 +0000 2022,-111.85839849999999,33.639340000000004,@GoldyHappens Love to see it https://t.co/CR7VdH6mg9
1517179535300579345,ASU_SuperFan,Thu Apr 21 16:32:43 +0000 2022,-117.104989,32.810012,@Warhogs56 But Ray Anderson said ASU should be able to win the South this season and everything is peachy.
